Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND38560,10%,83%,7,276,4,0,1,0,accounting,low
IND13288,76%,88%,4,206,4,0,1,0,hr,medium
IND32351,53%,56%,4,281,6,0,1,0,hr,medium
IND26529,39%,51%,2,151,3,0,1,0,hr,medium
IND01418,11%,83%,6,244,4,0,1,0,hr,medium
IND04738,10%,94%,6,309,4,0,1,0,technical,medium
IND40609,84%,100%,5,218,5,0,1,0,technical,medium
IND27440,82%,99%,4,263,6,0,1,0,technical,medium
IND05665,10%,82%,6,244,4,0,1,0,technical,medium
IND44483,59%,49%,7,263,4,0,1,0,technical,medium
IND01324,44%,48%,2,143,3,0,1,0,technical,medium
IND02691,89%,95%,2,181,5,0,1,0,technical,medium
IND30703,91%,84%,5,265,5,0,1,0,technical,medium
IND09106,66%,57%,5,161,5,0,1,0,technical,high
IND05801,11%,87%,7,282,5,0,1,0,technical,low
IND14500,43%,51%,2,155,3,0,1,0,technical,medium
IND33314,78%,83%,4,217,6,0,1,0,support,medium
IND34692,11%,97%,6,289,5,0,1,0,support,medium
IND35202,83%,98%,4,259,5,0,1,0,support,medium
IND18498,39%,54%,2,158,3,0,1,0,support,low
IND37090,38%,55%,2,158,3,0,1,0,support,low
IND02881,37%,57%,2,155,3,0,1,0,support,low
IND08688,44%,48%,2,146,3,0,1,0,support,low
IND18973,53%,85%,2,164,5,0,1,0,support,low
IND37820,9%,96%,6,259,4,0,1,0,support,low
IND40754,11%,89%,6,293,4,0,1,0,support,low
IND36953,83%,96%,5,275,5,0,1,0,support,low
IND02938,88%,100%,5,219,6,1,1,0,technical,low
IND27246,10%,89%,6,247,4,0,1,0,technical,low
IND06039,9%,86%,7,309,4,0,1,0,technical,low
IND19162,44%,54%,2,151,3,0,1,0,management,low
IND20583,39%,51%,2,129,3,0,1,0,IT,low
IND03238,87%,94%,4,274,5,0,1,0,IT,low
IND07968,74%,99%,4,233,5,0,1,0,IT,low
IND22029,10%,95%,7,289,4,0,1,0,IT,low
IND05649,74%,82%,4,239,6,0,1,0,IT,low
IND11090,75%,99%,5,221,5,0,1,0,product_mng,low
IND23958,41%,56%,2,150,3,0,1,0,product_mng,low
IND27981,41%,45%,2,144,3,1,1,0,product_mng,low
IND28838,9%,90%,7,289,4,0,1,0,product_mng,low
IND20591,9%,80%,6,301,5,0,1,0,IT,medium
IND06641,39%,57%,2,145,3,0,1,0,accounting,medium
IND30303,40%,56%,2,137,3,0,1,0,accounting,medium
IND12568,37%,54%,2,131,3,1,1,0,hr,medium
IND09205,10%,84%,6,246,4,0,1,0,hr,medium
IND12188,43%,51%,2,136,3,0,1,0,hr,medium
IND12244,75%,85%,5,240,6,1,1,0,marketing,medium
IND26251,37%,56%,2,156,3,0,1,0,sales,medium
IND15398,11%,85%,6,305,4,0,1,0,accounting,medium
IND05168,45%,45%,2,154,3,1,1,0,support,medium
IND21695,87%,100%,5,261,5,1,1,0,technical,medium
IND30407,11%,94%,7,244,4,0,1,0,management,medium
IND08180,45%,54%,2,129,3,0,1,0,marketing,high
IND34994,81%,87%,4,254,5,0,1,0,marketing,low
IND06513,77%,91%,5,236,5,0,1,0,marketing,medium
IND13049,89%,92%,5,237,5,0,1,0,sales,medium
IND24284,43%,49%,2,135,3,0,1,0,sales,medium
IND40912,78%,100%,5,236,5,0,1,0,sales,medium
IND41986,37%,47%,2,149,3,0,1,0,sales,low
IND16256,37%,50%,2,141,3,0,1,0,sales,low
IND01894,85%,82%,4,270,5,0,1,0,sales,low
IND22318,41%,47%,2,138,3,0,1,0,sales,low
IND24444,11%,96%,6,298,4,0,1,0,sales,low
IND19246,75%,99%,5,254,5,0,1,0,sales,low
IND43133,82%,85%,5,248,5,0,1,0,sales,low
IND16492,79%,100%,5,257,6,0,1,0,sales,low
IND13801,43%,53%,2,150,3,0,1,0,sales,low
IND22374,10%,90%,7,281,4,0,1,0,sales,low
IND23319,46%,48%,2,141,3,1,1,0,sales,low
IND07666,43%,57%,2,157,3,0,1,0,sales,low
IND05958,43%,55%,2,136,3,0,1,0,sales,low
IND42430,11%,80%,7,296,4,0,1,0,sales,low
IND11284,9%,86%,6,279,4,0,1,0,sales,low
IND32630,37%,53%,2,131,3,0,1,0,sales,low
IND18923,40%,57%,2,160,3,0,1,0,accounting,low
IND38865,10%,77%,7,291,4,0,1,0,accounting,low
IND07753,41%,53%,2,157,3,0,1,0,accounting,low
IND37573,79%,58%,3,294,4,0,1,0,hr,low
IND22209,11%,79%,7,310,4,0,1,0,hr,low
IND34918,10%,97%,6,282,4,0,1,0,hr,medium
IND41921,44%,51%,2,134,3,0,1,0,hr,medium
IND32081,25%,46%,4,214,4,0,1,0,technical,medium
IND03208,44%,52%,2,137,3,0,1,0,technical,medium
IND16461,73%,100%,4,252,5,0,1,0,technical,medium
IND25142,75%,97%,5,243,6,0,1,0,technical,medium
IND20951,36%,47%,2,148,3,0,1,0,technical,medium
IND35726,37%,49%,2,151,3,0,1,0,technical,medium
IND21419,39%,49%,2,129,3,0,1,0,technical,medium
IND38340,48%,78%,2,198,2,0,1,0,technical,medium
IND19201,57%,72%,4,275,6,0,1,0,technical,medium
IND10739,90%,96%,5,243,5,0,1,0,technical,medium
IND16087,39%,55%,2,159,3,0,1,0,technical,high
IND27416,44%,51%,2,145,3,0,1,0,support,low
IND42741,81%,88%,5,242,5,0,1,0,support,medium
IND13319,74%,87%,5,242,5,0,1,0,support,medium
IND35549,44%,56%,2,145,3,0,1,0,support,medium
IND03706,41%,56%,2,154,3,0,1,1,support,medium
IND07325,40%,51%,2,139,3,0,1,0,support,low
IND24154,46%,57%,2,152,3,0,1,0,support,low
IND24839,80%,83%,2,211,3,0,1,0,support,low
IND02151,87%,90%,5,258,5,0,1,0,support,low
IND33393,39%,54%,2,155,3,0,1,0,support,low
IND19940,38%,55%,2,148,3,0,1,0,support,low
IND20079,66%,67%,2,255,3,0,1,0,technical,low
IND28297,10%,80%,6,264,4,0,1,0,technical,low
IND27128,37%,54%,2,132,3,0,1,0,technical,low
IND31349,10%,77%,6,255,4,0,1,0,management,low
IND30700,9%,87%,5,263,4,0,1,0,IT,low
IND16587,86%,84%,5,222,5,0,1,0,IT,low
IND17677,11%,90%,6,263,4,0,1,0,IT,low
IND43324,37%,46%,2,157,3,0,1,0,IT,low
IND05241,11%,92%,7,307,4,0,1,0,IT,low
IND11317,77%,98%,5,259,6,0,1,0,product_mng,low
IND14551,84%,94%,5,222,6,0,1,0,product_mng,low
IND21230,10%,84%,7,250,4,0,1,0,product_mng,low
IND17743,83%,90%,5,245,5,0,1,0,product_mng,low
IND32407,11%,79%,6,292,4,0,1,0,IT,low
IND32944,86%,92%,5,252,5,0,1,0,RandD,low
IND12205,38%,56%,2,161,3,0,1,0,RandD,medium
IND10813,11%,88%,5,250,4,0,1,0,RandD,medium
IND03680,45%,49%,2,134,3,0,1,0,RandD,medium
IND20607,10%,85%,7,279,4,0,1,0,RandD,medium
IND42900,9%,95%,7,256,4,0,1,0,marketing,medium
IND02098,39%,53%,2,127,3,0,1,0,sales,medium
IND14635,37%,47%,2,138,3,1,1,0,accounting,medium
IND37664,81%,97%,5,243,5,0,1,0,support,medium
IND40998,9%,90%,7,296,4,0,1,0,technical,medium
IND04086,10%,88%,7,267,4,0,1,0,management,medium
IND04143,39%,49%,2,144,3,0,1,0,marketing,medium
IND10847,83%,95%,4,251,5,0,1,0,marketing,medium
IND29768,45%,57%,2,148,3,0,1,0,marketing,high
IND31261,43%,51%,2,141,3,0,1,0,sales,low
IND08542,80%,75%,3,268,2,0,1,0,sales,medium
IND21159,10%,86%,6,247,4,0,1,0,sales,medium
IND31162,10%,55%,2,247,4,0,1,0,sales,medium
IND31717,36%,52%,2,146,3,0,1,0,sales,medium
IND38105,38%,50%,2,140,3,0,1,0,sales,low
IND23662,78%,98%,5,263,6,0,1,0,sales,low
IND34816,44%,49%,2,145,3,0,1,0,sales,low
IND40837,41%,46%,2,156,3,1,1,0,sales,low
IND12932,72%,85%,5,244,6,0,1,0,sales,low
IND27664,46%,54%,2,144,3,0,1,0,sales,low
IND36381,10%,90%,7,286,4,0,1,0,sales,low
IND02182,34%,67%,4,141,2,0,1,0,sales,low
IND20126,11%,89%,6,260,5,0,1,0,sales,low
IND26713,38%,56%,2,154,3,0,1,0,sales,low
IND20093,82%,92%,5,225,5,0,1,0,sales,low
IND08930,39%,57%,2,127,3,0,1,0,sales,low
IND04848,44%,53%,2,140,3,0,1,0,sales,low
IND08979,43%,52%,2,147,3,0,1,0,sales,low
IND21075,84%,83%,4,227,5,0,1,0,accounting,low
IND34888,43%,48%,2,153,3,0,1,0,accounting,low
IND41175,37%,52%,2,128,3,0,1,0,accounting,low
IND26403,74%,97%,4,228,5,0,1,0,hr,low
IND32796,73%,97%,5,235,5,0,1,0,hr,low
IND10497,37%,47%,2,148,3,0,1,0,hr,low
IND20374,58%,62%,4,238,3,0,1,0,hr,low
IND07668,40%,54%,2,141,3,0,1,0,technical,medium
IND17972,51%,83%,5,249,4,0,1,0,technical,medium
IND0921,46%,50%,2,151,3,0,1,0,technical,medium
IND43921,45%,54%,2,129,3,0,1,0,technical,medium
IND09833,46%,50%,2,156,3,0,1,0,technical,medium
IND22192,39%,45%,2,134,3,0,1,0,technical,medium
IND32249,9%,88%,6,269,4,0,1,0,technical,medium
IND34388,9%,77%,6,290,4,0,1,0,technical,medium
IND01733,37%,51%,2,132,3,0,1,0,technical,medium
IND03272,10%,89%,7,308,4,0,1,0,technical,medium
IND04269,77%,100%,4,232,5,0,1,0,technical,medium
IND02615,79%,86%,5,235,5,0,1,0,support,medium
IND43208,43%,55%,2,130,3,0,1,0,support,high
IND35622,38%,53%,2,146,3,0,1,0,support,low
IND41956,77%,91%,5,221,6,0,1,0,support,medium
IND18926,44%,50%,2,130,3,0,1,0,support,medium
IND13053,39%,46%,2,136,3,0,1,0,support,medium
IND13181,78%,89%,5,274,6,0,1,0,support,medium
IND37399,10%,79%,6,256,5,0,1,0,support,low
IND24064,10%,77%,5,276,4,0,1,0,support,low
IND40964,75%,85%,5,267,5,0,1,0,support,low
IND42333,46%,62%,6,213,3,0,1,0,support,low
IND30739,91%,97%,4,274,6,0,1,0,technical,low
IND32985,10%,92%,6,258,4,0,1,0,technical,low
IND04681,72%,60%,3,153,5,0,1,0,technical,low
IND20017,11%,95%,6,245,4,0,1,0,management,low
IND44990,11%,94%,6,264,4,0,1,0,IT,low
IND18895,46%,57%,2,154,3,0,1,0,IT,low
IND02028,37%,46%,2,149,3,0,1,0,IT,low
IND19751,46%,50%,2,157,3,0,1,0,IT,low
IND35591,43%,57%,2,127,3,0,1,0,IT,low
IND19736,11%,82%,6,270,4,0,1,0,product_mng,low
IND20998,73%,89%,5,236,6,0,1,0,product_mng,low
IND25336,43%,47%,2,158,3,0,1,0,product_mng,low
IND03883,86%,100%,5,229,5,0,1,0,product_mng,low
IND19525,10%,83%,6,269,4,0,1,0,IT,low
IND23659,40%,49%,2,128,3,0,1,0,sales,low
IND30109,11%,87%,7,278,4,0,1,0,sales,low
IND32952,86%,98%,3,158,5,0,1,0,sales,low
IND38166,42%,100%,3,202,3,0,1,0,sales,medium
IND42564,79%,84%,4,240,5,0,1,0,sales,medium
IND02877,10%,96%,7,255,4,0,1,0,marketing,medium
IND04457,9%,92%,7,254,4,0,1,0,sales,medium
IND06989,9%,82%,6,257,4,0,1,0,accounting,medium
IND01598,87%,100%,4,228,5,0,1,0,support,medium
IND13179,36%,49%,2,145,3,0,1,0,technical,medium
IND32075,42%,75%,3,218,4,0,1,0,management,medium
IND35219,84%,86%,5,268,5,0,1,0,marketing,medium
IND15759,10%,83%,6,278,4,0,1,0,marketing,medium
IND37483,78%,71%,3,249,5,0,1,0,marketing,medium
IND25668,35%,99%,3,236,4,0,1,0,sales,medium
IND44321,10%,81%,7,291,4,0,1,0,sales,high
IND10444,11%,80%,6,306,4,0,1,0,sales,low
IND20564,43%,48%,2,135,3,0,1,0,sales,medium
IND01572,38%,45%,2,156,3,0,1,0,sales,medium
IND34273,46%,54%,2,143,3,0,1,0,sales,medium
IND38832,89%,82%,4,243,5,0,1,0,sales,medium
IND20145,45%,50%,2,147,3,0,1,0,sales,low
IND03101,44%,53%,2,159,3,0,1,0,sales,low
IND10512,74%,54%,5,216,3,0,1,0,sales,low
IND41127,45%,54%,2,152,3,0,1,0,sales,low
IND07192,79%,93%,4,226,5,0,1,0,sales,low
IND07581,79%,91%,5,271,5,0,1,0,sales,low
IND08629,11%,87%,6,255,4,0,1,0,sales,low
IND16656,42%,48%,2,140,3,0,1,0,sales,low
IND0604,64%,90%,6,252,2,0,1,0,sales,low
IND0957,40%,55%,2,159,3,0,1,0,sales,low
IND11630,84%,98%,5,270,5,0,1,0,sales,low
IND02115,73%,92%,5,232,5,0,1,0,sales,low
IND34984,40%,51%,2,144,3,0,1,0,accounting,low
IND36130,36%,45%,2,127,3,0,1,0,accounting,low
IND41547,43%,47%,2,131,3,0,1,0,accounting,low
IND29216,11%,78%,6,243,4,0,1,0,hr,low
IND14399,91%,100%,5,244,6,0,1,0,hr,low
IND43458,80%,100%,5,260,5,0,1,0,hr,low
IND11429,42%,49%,2,139,3,0,1,0,hr,low
IND37273,31%,87%,4,184,3,0,1,0,technical,low
IND39614,44%,47%,2,130,3,0,1,0,technical,low
IND07631,38%,54%,2,135,3,0,1,0,technical,medium
IND36146,45%,56%,2,146,3,0,1,0,technical,medium
IND12275,43%,46%,2,149,3,0,1,0,technical,medium
IND25137,45%,46%,2,153,3,1,1,0,technical,medium
IND25767,43%,57%,2,160,3,0,1,0,technical,medium
IND28222,43%,49%,2,160,3,0,1,0,technical,medium
IND12606,9%,83%,6,282,4,0,1,0,technical,medium
IND0353,43%,47%,2,128,3,0,1,0,technical,medium
IND09781,79%,94%,4,232,5,0,1,0,technical,medium
IND04581,85%,58%,3,226,2,0,1,0,support,medium
IND30217,38%,45%,2,129,3,0,1,0,support,medium
IND27831,11%,92%,7,255,4,0,1,0,support,medium
IND02428,83%,99%,5,258,5,0,1,0,support,high
IND11084,81%,91%,4,229,5,0,1,0,support,low
IND29035,42%,56%,2,143,3,0,1,0,support,medium
IND43286,11%,87%,6,257,4,0,1,0,support,medium
IND13466,11%,85%,7,275,4,0,1,0,support,medium
IND37486,10%,89%,7,291,4,0,1,0,support,medium
IND11298,50%,54%,5,153,4,0,1,0,support,low
IND29621,44%,49%,2,154,3,0,1,0,support,low
IND27738,11%,90%,6,301,4,0,1,0,technical,low
IND36534,39%,52%,2,134,3,0,1,0,technical,low
IND40501,11%,78%,6,245,4,0,1,0,technical,low
IND25745,36%,50%,2,132,3,0,1,0,management,low
IND31873,43%,51%,2,130,3,0,1,0,IT,low
IND23980,40%,50%,2,127,3,0,1,0,IT,low
IND31948,86%,84%,4,246,6,0,1,0,IT,low
IND01852,38%,49%,2,145,3,0,1,0,IT,low
IND03304,46%,45%,2,138,3,0,1,1,IT,low
IND15035,37%,57%,2,129,3,0,1,0,product_mng,low
IND30146,43%,52%,2,150,3,0,1,0,product_mng,low
IND10466,66%,93%,5,253,5,0,1,0,product_mng,low
IND18113,37%,48%,2,160,3,0,1,0,product_mng,low
IND25911,77%,92%,5,235,5,0,1,0,IT,low
IND31320,38%,55%,2,151,3,0,1,0,sales,low
IND33674,39%,54%,2,127,3,0,1,0,sales,low
IND37293,41%,55%,2,151,3,0,1,0,sales,low
IND39444,10%,90%,7,290,4,0,1,0,sales,low
IND04627,9%,93%,6,249,4,0,1,0,sales,low
IND06005,41%,47%,2,131,3,0,1,0,marketing,medium
IND08463,39%,46%,2,159,3,0,1,0,sales,medium
IND34567,83%,99%,4,223,5,0,1,0,accounting,medium
IND34163,9%,87%,3,214,2,0,1,0,support,medium
IND10935,75%,81%,5,227,5,0,1,0,technical,medium
IND25124,44%,54%,2,127,3,0,1,0,management,medium
IND37120,10%,84%,6,293,5,0,1,0,marketing,medium
IND25468,42%,46%,2,141,3,0,1,0,marketing,medium
IND35108,10%,83%,6,300,4,0,1,0,marketing,medium
IND18111,10%,86%,6,309,4,0,1,0,sales,medium
IND25003,31%,77%,4,149,3,0,1,0,sales,medium
IND43867,42%,54%,2,159,3,0,1,0,sales,medium
IND01688,38%,50%,2,152,3,0,1,0,sales,high
IND19136,39%,57%,2,158,3,0,1,0,sales,low
IND22254,10%,97%,6,254,5,0,1,0,sales,medium
IND40649,11%,93%,6,294,4,0,1,0,sales,medium
IND06410,10%,92%,7,269,4,0,1,0,sales,medium
IND16985,11%,90%,7,247,4,0,1,0,sales,medium
IND13574,44%,65%,3,271,4,0,1,0,sales,low
IND0686,91%,96%,4,232,5,0,1,0,sales,low
IND10631,72%,100%,4,245,5,0,1,0,sales,low
IND20355,36%,46%,2,132,3,0,1,0,sales,low
IND25072,44%,57%,2,131,3,0,1,0,sales,low
IND41459,85%,99%,5,248,5,0,1,0,sales,low
IND43008,78%,93%,5,225,5,0,1,0,sales,low
IND44648,39%,46%,2,156,3,0,1,0,sales,low
IND32574,78%,81%,3,222,2,0,1,0,sales,low
IND31258,10%,92%,6,243,4,1,1,0,sales,low
IND12083,23%,99%,4,204,4,1,1,0,accounting,low
IND29034,11%,87%,6,301,4,0,1,0,accounting,low
IND03992,90%,83%,5,259,5,0,1,0,accounting,low
IND12875,91%,89%,4,247,5,0,1,0,hr,low
IND16318,11%,79%,7,295,4,0,1,0,hr,low
IND43057,43%,54%,2,150,3,0,1,0,hr,low
IND39517,45%,49%,2,151,3,0,1,0,hr,low
IND37016,11%,91%,5,291,4,0,1,0,technical,low
IND22669,11%,93%,6,253,4,1,1,0,technical,low
IND33403,43%,50%,2,161,3,0,1,0,technical,low
IND34711,91%,97%,4,251,6,0,1,0,technical,low
IND11092,43%,55%,2,153,3,0,1,0,technical,medium
IND13836,85%,82%,5,264,6,0,1,0,technical,medium
IND38899,10%,77%,6,310,4,0,1,0,technical,medium
IND39109,81%,95%,5,266,5,0,1,0,technical,medium
IND44881,36%,62%,4,237,2,0,1,0,technical,medium
IND03150,45%,54%,2,138,3,0,1,0,technical,medium
IND14208,86%,100%,5,227,5,0,1,0,technical,medium
IND14375,71%,100%,4,300,5,0,1,0,support,medium
IND31920,11%,97%,7,310,4,0,1,0,support,medium
IND14570,84%,93%,5,236,5,0,1,0,support,medium
IND36834,9%,97%,7,288,4,0,1,0,support,medium
IND37752,38%,49%,2,127,3,0,1,0,support,medium
IND43001,15%,55%,6,139,4,0,1,0,support,high
IND21426,10%,92%,7,253,4,1,1,0,support,low
IND43839,80%,97%,4,218,5,1,1,0,support,medium
IND21430,84%,97%,5,251,5,0,1,0,support,medium
IND27895,11%,87%,6,264,4,0,1,0,support,medium
IND41567,89%,79%,3,149,2,0,1,0,support,medium
IND44985,45%,51%,2,138,3,0,1,0,technical,low
IND02339,11%,93%,7,284,4,0,1,0,technical,low
IND37346,74%,93%,5,244,5,0,1,0,technical,low
IND08132,41%,50%,2,128,3,0,1,0,management,low
IND25946,44%,53%,2,154,3,0,1,0,IT,low
IND35226,37%,56%,2,138,3,0,1,0,IT,low
IND10965,11%,86%,6,308,4,0,1,0,IT,low
IND16617,10%,93%,6,269,4,0,1,0,IT,low
IND09568,70%,74%,6,136,3,0,1,0,IT,low
IND42330,59%,100%,2,160,5,0,1,0,product_mng,low
IND34540,38%,53%,2,138,3,0,1,0,product_mng,low
IND37572,72%,95%,4,220,5,0,1,0,product_mng,low
IND23292,73%,100%,5,274,5,0,1,0,product_mng,low
IND29752,39%,48%,2,161,3,0,1,0,IT,low
IND13534,89%,82%,5,224,6,0,1,0,RandD,low
IND26013,89%,100%,4,260,5,0,1,0,RandD,low
IND28286,11%,78%,6,300,4,1,1,0,RandD,low
IND10164,43%,56%,2,133,3,0,1,0,RandD,low
IND19787,9%,93%,6,308,4,0,1,0,RandD,low
IND21953,81%,90%,5,238,6,0,1,0,marketing,low
IND10372,37%,53%,2,126,3,0,1,0,sales,low
IND22583,36%,56%,2,138,3,0,1,0,accounting,medium
IND25797,11%,85%,6,299,4,0,1,0,support,medium
IND17877,10%,85%,6,254,4,0,1,0,technical,medium
IND15694,66%,47%,7,156,2,0,1,0,management,medium
IND44379,39%,47%,2,152,3,0,1,0,marketing,medium
IND19561,44%,51%,2,146,3,0,1,0,marketing,medium
IND30210,10%,84%,6,253,4,0,1,0,marketing,medium
IND14858,79%,94%,5,227,6,0,1,0,sales,medium
IND34869,10%,81%,6,301,4,1,1,0,sales,medium
IND38477,54%,94%,6,294,3,0,1,0,sales,medium
IND39971,37%,47%,2,151,3,0,1,0,sales,medium
IND16346,37%,57%,2,128,3,0,1,0,sales,medium
IND21184,82%,89%,5,217,5,0,1,0,sales,high
IND38421,45%,52%,2,160,3,0,1,0,sales,low
IND23823,79%,90%,5,263,5,0,1,0,sales,medium
IND07046,42%,56%,2,156,3,0,1,0,sales,medium
IND04570,10%,85%,6,273,4,0,1,0,sales,medium
IND24706,11%,78%,6,303,4,0,1,0,sales,medium
IND37577,74%,100%,4,253,5,0,1,0,sales,low
IND0958,10%,93%,6,270,4,0,1,0,sales,low
IND0200,79%,100%,4,218,5,0,1,0,sales,low
IND40413,43%,48%,2,144,3,0,1,0,sales,low
IND36293,41%,47%,2,154,3,0,1,0,sales,low
IND11490,39%,55%,2,146,3,0,1,0,sales,low
IND17875,10%,94%,6,260,4,0,1,0,sales,low
IND24274,82%,85%,5,218,5,0,1,0,sales,low
IND23901,41%,46%,2,128,3,0,1,0,accounting,low
IND31913,42%,56%,2,128,3,0,1,0,accounting,low
IND29278,74%,88%,4,248,6,0,1,0,accounting,low
IND27973,38%,57%,2,152,3,1,1,0,hr,low
IND28242,39%,56%,2,126,3,0,1,0,hr,low
IND05959,87%,94%,4,260,5,0,1,0,hr,low
IND0431,10%,90%,5,263,4,0,1,0,hr,low
IND20596,78%,100%,5,220,5,0,1,0,technical,low
IND32071,14%,73%,7,282,5,0,1,0,technical,low
IND23622,11%,94%,6,277,5,0,1,0,technical,low
IND42875,91%,94%,5,257,5,0,1,0,technical,low
IND06382,49%,63%,6,265,3,0,1,0,technical,low
IND19669,38%,47%,2,143,3,0,1,0,technical,low
IND23852,82%,97%,5,263,5,0,1,0,technical,medium
IND13076,38%,88%,3,154,4,0,1,0,technical,medium
IND03038,89%,100%,5,253,5,0,1,0,technical,medium
IND11647,11%,79%,6,294,4,0,1,0,technical,medium
IND25490,37%,51%,2,128,3,0,1,0,technical,medium
IND27050,38%,50%,2,153,3,0,1,0,support,medium
IND03040,78%,87%,5,256,5,0,1,0,support,medium
IND05505,41%,51%,2,127,3,0,1,0,support,medium
IND19011,41%,51%,2,137,3,0,1,0,support,medium
IND22841,11%,83%,6,295,4,0,1,0,support,medium
IND41180,11%,79%,6,281,4,0,1,0,support,medium
IND42619,43%,57%,2,131,3,1,1,0,support,medium
IND22296,75%,86%,5,237,5,0,1,0,support,high
IND23494,74%,99%,4,276,5,0,1,0,support,low
IND31449,85%,85%,5,267,5,0,1,0,support,medium
IND35383,73%,92%,5,266,5,0,1,0,support,medium
IND43533,10%,79%,6,294,4,0,1,0,technical,medium
IND08254,44%,56%,2,134,3,0,1,0,technical,medium
IND12032,30%,56%,3,309,4,1,1,0,technical,low
IND40832,11%,77%,7,273,4,0,1,0,management,low
IND12485,84%,83%,5,238,5,0,1,0,IT,low
IND43086,78%,94%,5,271,6,0,1,0,IT,low
IND23889,43%,53%,2,145,3,0,1,0,IT,low
IND34318,36%,55%,2,152,3,0,1,0,IT,low
IND23584,43%,47%,2,128,3,0,1,0,IT,low
IND26381,45%,46%,2,142,3,0,1,0,product_mng,low
IND0465,76%,93%,5,238,5,0,1,0,product_mng,low
IND15162,10%,78%,7,286,4,0,1,0,product_mng,low
IND15440,9%,86%,6,291,4,0,1,0,product_mng,low
IND14332,92%,100%,5,259,5,0,1,0,IT,low
IND44473,92%,90%,5,248,5,0,1,0,sales,low
IND30941,79%,98%,4,271,5,0,1,0,sales,low
IND06514,43%,51%,2,140,3,0,1,0,sales,low
IND25591,80%,95%,4,274,5,0,1,0,sales,low
IND0488,44%,49%,2,127,3,1,1,0,sales,low
IND0889,89%,87%,5,275,6,0,1,0,marketing,low
IND06154,48%,88%,3,239,3,0,1,0,sales,low
IND36386,11%,82%,6,304,4,1,1,0,accounting,low
IND11588,38%,55%,2,145,3,0,1,0,support,low
IND23371,11%,85%,6,259,4,0,1,0,technical,medium
IND44870,82%,86%,4,264,5,0,1,0,management,medium
IND09094,37%,45%,2,160,3,0,1,0,marketing,medium
IND11067,40%,48%,2,138,3,0,1,0,marketing,medium
IND17479,43%,47%,2,137,3,0,1,0,marketing,medium
IND39051,44%,50%,2,156,3,0,1,0,sales,medium
IND31062,42%,56%,2,147,3,0,1,0,sales,medium
IND39452,11%,80%,7,243,4,0,1,0,sales,medium
IND07935,78%,87%,4,236,5,0,1,0,sales,medium
IND25007,46%,86%,2,212,4,0,1,0,sales,medium
IND39646,77%,91%,5,261,6,0,1,0,sales,medium
IND32542,83%,82%,4,243,5,0,1,0,sales,medium
IND40827,32%,58%,5,271,5,0,1,0,sales,high
IND42834,90%,92%,5,154,4,0,1,0,sales,low
IND14777,42%,52%,2,151,3,0,1,0,sales,medium
IND20139,10%,96%,6,254,4,1,1,0,sales,medium
IND32987,10%,91%,6,285,4,0,1,0,sales,medium
IND13214,44%,49%,2,130,3,0,1,0,sales,medium
IND19993,10%,95%,7,301,4,0,1,0,sales,low
IND08798,11%,80%,6,286,4,0,1,0,sales,low
IND23266,10%,89%,6,246,4,0,1,0,sales,low
IND05125,39%,47%,2,135,3,0,1,0,sales,low
IND11215,92%,92%,4,245,5,0,1,0,sales,low
IND28874,43%,56%,2,136,3,0,1,0,sales,low
IND37301,11%,89%,6,301,4,0,1,0,accounting,low
IND06357,81%,100%,5,235,5,0,1,0,accounting,low
IND21038,11%,85%,7,272,4,0,1,0,accounting,low
IND33052,87%,100%,5,274,5,0,1,0,hr,low
IND38142,37%,46%,2,131,3,0,1,0,hr,low
IND33020,39%,56%,2,135,3,0,1,0,hr,low
IND0562,61%,86%,4,196,4,0,1,0,hr,low
IND30229,11%,95%,6,285,4,0,1,0,technical,low
IND41072,9%,90%,7,289,5,0,1,0,technical,low
IND20585,36%,52%,2,157,3,0,1,0,technical,low
IND25763,9%,94%,6,308,4,0,1,0,technical,low
IND38385,41%,71%,4,301,5,0,1,0,technical,low
IND17675,40%,46%,2,131,3,0,1,0,technical,low
IND19660,10%,91%,6,262,5,1,1,0,technical,low
IND02593,46%,53%,2,143,3,1,1,0,technical,low
IND25604,39%,57%,2,133,3,0,1,0,technical,medium
IND18589,41%,50%,2,153,3,0,1,0,technical,medium
IND11924,10%,94%,7,281,4,0,1,0,technical,medium
IND20324,39%,51%,2,132,3,0,1,0,support,medium
IND43628,73%,83%,5,270,5,1,1,0,support,medium
IND02240,41%,45%,2,150,3,0,1,0,support,medium
IND08791,37%,51%,2,140,3,0,1,0,support,medium
IND08580,38%,50%,2,150,3,1,1,0,support,medium
IND38989,80%,63%,5,180,5,0,1,0,support,medium
IND33819,9%,85%,5,281,4,0,1,0,support,medium
IND35853,85%,92%,4,275,5,0,1,0,support,medium
IND01962,42%,54%,2,130,3,0,1,0,support,medium
IND33612,41%,48%,2,130,3,0,1,0,support,high
IND15829,38%,46%,2,147,3,0,1,0,support,low
IND25831,72%,100%,5,264,5,0,1,0,technical,medium
IND27726,11%,74%,6,290,5,0,1,0,technical,medium
IND42594,37%,47%,2,150,3,0,1,0,technical,medium
IND09580,10%,81%,6,304,4,0,1,0,management,medium
IND29182,36%,54%,2,136,3,0,1,0,IT,low
IND09674,92%,94%,5,307,5,0,1,0,IT,low
